country_code,country_name,wb_region,wb_income,isic_section_index,isic_section_name,industry_id,industry_name,growth_rate_2015,growth_rate_2016,growth_rate_2017,growth_rate_2018,growth_rate_2019
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,99,Design,8.843537415,6.903353057,7.079646018,2.654028436,3.831775701
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,105,Professional Training & Coaching,-1.547388781,-3.468208092,0.773694391,0.365630713,0.175746924
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,108,Translation & Localization,6.099518459,6.4,1.829268293,2.682563338,-0.426136364
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,110,Events Services,3.25732899,3.103448276,4.181184669,6.666666667,6.711409396
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,114,Nanotechnology,1.020408163,-7,-2.150537634,-2.083333333,-7.216494845
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,123,Outsourcing/Offshoring,8.955223881,7.182320442,10.26392962,6.927710843,5.49132948
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,135,Mechanical or Industrial Engineering,0.161864681,-0.397614314,-0.737018425,-1.01010101,-0.539629005
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,136,Photography,0.974025974,0.821018062,0,-0.821018062,-0.330033003
jp,Japan,East Asia & Pacific,High income,M,Professional scientific and technical activities,140,Graphic Design,3.592814371,2.395209581,2.380952381,-2.840909091,-1.694915254
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",28,Entertainment,-0.354340673,3.051025776,2.010968921,1.165199379,2.187738489
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",33,Sports,22.45862884,16.78486998,14.37908497,11.37724551,3.873239437
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",37,Museums & Institutions,3.076923077,1.666666667,7.547169811,-1.785714286,-1.818181818
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",38,Fine Art,5.309734513,6.896551724,6.086956522,2.564102564,2.5
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",39,Performing Arts,2.857142857,5.208333333,3.125,5.208333333,2.02020202
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",111,Arts & Crafts,2.06185567,4.712041885,2.551020408,5.128205128,1.463414634
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",115,Music,3.396226415,5.069708492,1.98019802,2.055622733,1.666666667
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",124,"Health, Wellness & Fitness",3.527336861,8.078994614,3.979238754,2.372881356,0.811688312
jp,Japan,East Asia & Pacific,High income,R,"Arts, entertainment and recreation ",127,Animation,-1.052631579,2.962962963,0.724637681,4.744525547,4.697986577
ke,Kenya,Sub-Saharan Africa ,Lower middle income,B,Mining and quarrying,56,Mining & Metals,1.793721973,1.126126126,0.44345898,-2.401746725,-1.51187905
ke,Kenya,Sub-Saharan Africa ,Lower middle income,B,Mining and quarrying,57,Oil & Energy,-3.302340494,-0.868983957,0.333333333,-0.55847569,-0.454103146
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,15,Pharmaceuticals,3.2097399,1.382743363,-0.161812298,-0.106666667,-0.738396624
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,23,Food Production,-0.658255623,0.849858357,0.619369369,-0.111731844,0.660429279
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,52,Aviation & Aerospace,-0.603864734,0.122850123,-0.362318841,-0.361445783,-0.958083832
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,53,Automotive,3.03030303,1.101749838,0.580270793,0.89342693,0.123915737
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,54,Chemicals,5.975197294,3.48583878,2.768903088,2.803738318,0
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,55,Machinery,0.261096606,0.519480519,0,0.751879699,-0.495049505
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,58,Shipbuilding,1.785714286,7.692307692,3.773584906,1.754385965,1.724137931
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,60,Textiles,1.507537688,0,-1,-0.5,0
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,83,Printing,0.366972477,0.183486239,1.083032491,0.176678445,0.352112676
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,112,Electrical & Electronic Manufacturing,3.168316832,3.1,1.57790927,0.096246391,1.416430595
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,117,Plastics,-4.580152672,0,4.761904762,-3.676470588,0.740740741
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,144,Renewables & Environment,7.491486947,5.971769815,3.722334004,-0.682926829,-0.280636109
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,145,"Glass, Ceramics & Concrete",1.388888889,-1.408450704,-1.428571429,4.411764706,1.408450704
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,146,Packaging & Containers,-1.149425287,0.714285714,-0.956937799,-3.03030303,-0.470588235
ke,Kenya,Sub-Saharan Africa ,Lower middle income,C,Manufacturing,147,Industrial Automation,0,0,-4.237288136,3.539823009,2.586206897
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,3,Computer Hardware,-1.675977654,0.568181818,-1.129943503,-1.704545455,1.724137931
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,4,Computer Software,-0.506542845,-0.431965443,0.473525613,0.682593857,0.37437604
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,5,Computer Networking,7.303370787,-2.083333333,0.526315789,-1.5625,-0.529100529
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,6,Internet,3.115638107,0.480769231,0.296912114,-0.979827089,-0.503355705
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,7,Semiconductors,-4.166666667,0,-1.724137931,-1.754385965,3.773584906
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,8,Telecommunications,-2.152881864,0.509121765,-0.419756541,-0.458078845,-0.165860401
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,35,Motion Pictures & Film,0.909090909,3.703703704,2.654867257,0.884955752,-0.862068966
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,36,Broadcast Media,0.252047889,-0.193673338,-1.039636127,1.245901639,0.253004428
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,82,Publishing,1.509433962,-1.890359168,0,0.381679389,-0.562851782
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,96,Information Technology & Services,0.611274621,-0.766415008,-0.216228519,0.033523299,0.151893241
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,103,Writing & Editing,0.37037037,0.187265918,-0.922509225,-0.73664825,-0.365630713
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,113,Online Media,-4.854368932,-6.315789474,1.630434783,3.703703704,-1.941747573
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,118,Computer & Network Security,3.146853147,-0.341296928,0.330033003,-3.205128205,-1.633986928
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,119,Wireless,-0.539568345,-0.18115942,-0.541516245,0,0.363636364
ke,Kenya,Sub-Saharan Africa ,Lower middle income,J,Information and communication,126,Media Production,-1.189427313,-1.607717042,0.186741363,-1.467889908,0.412654746
ke,Kenya,Sub-Saharan Africa ,Lower middle income,K,Financial and insurance activities,41,Banking,0.120457739,-1.573010452,-0.878399831,-1.204434023,-0.952380952
ke,Kenya,Sub-Saharan Africa ,Lower middle income,K,Financial and insurance activities,42,Insurance,1.387776888,1.841820152,1.7310253,0.387797311,0.050671396
ke,Kenya,Sub-Saharan Africa ,Lower middle income,K,Financial and insurance activities,43,Financial Services,1.073456352,1.330798479,-0.489715965,-0.070671378,0.976663786
ke,Kenya,Sub-Saharan Africa ,Lower middle income,K,Financial and insurance activities,45,Investment Banking,1.459854015,2.205882353,-1.481481481,-3.676470588,2.919708029
ke,Kenya,Sub-Saharan Africa ,Lower middle income,K,Financial and insurance activities,46,Investment Management,6.534090909,4.774535809,5.263157895,3.389830508,0.195694716
ke,Kenya,Sub-Saharan Africa ,Lower middle income,K,Financial and insurance activities,106,Venture Capital & Private Equity,6.535947712,3.726708075,9.87654321,4.615384615,3.80952381
ke,Kenya,Sub-Saharan Africa ,Lower middle income,K,Financial and insurance activities,129,Capital Markets,-0.480769231,-2.884615385,-1.463414634,-1.435406699,0
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,9,Law Practice,2.086438152,-1.343283582,-1.646706587,-0.294985251,-1.729106628
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,10,Legal Services,-0.441501104,1.005586592,1.103752759,0.434782609,0
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,11,Management Consulting,4.489795918,2.804206309,2.626459144,1.575532901,0.622498888
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,12,Biotechnology,0,-0.949367089,-1.967213115,0.655737705,1.265822785
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,16,Veterinary,-5,9.722222222,-4.054054054,-1.369863014,0
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,47,Accounting,0.053248136,-2.485143166,-2.286670385,-1.414827391,-2.88788222
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,50,Architecture & Planning,-0.865800866,1.781737194,-0.217864924,0,1.063829787
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,70,Research,0.038557933,-0.216876972,-0.728346457,0.214341387,-0.49770291
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,76,Executive Office,1.298701299,0.625,-2.325581395,6.432748538,-1.052631579
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,80,Marketing & Advertising,1.245283019,0.574052813,0.338345865,-0.808526277,0.326560232
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,84,Information Services,0,-3.571428571,-2.142857143,-0.34965035,1.694915254
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,86,Environmental Services,-0.655379574,-0.281373101,-1.06442577,1.01010101,1.156387665
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,97,Market Research,-1.914580265,-1.246105919,-2.728731942,0.332225914,0.826446281
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,98,Public Relations & Communications,1.779359431,7.352941176,3.344481605,2.564102564,2.388059701
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,99,Design,1.277955272,3.267973856,2.555910543,1.697530864,-0.441826215
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,105,Professional Training & Coaching,0.848896435,1.164725458,-0.161812298,0.637958533,0.762195122
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,108,Translation & Localization,3.797468354,1.25,1.219512195,1.204819277,3.614457831
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,110,Events Services,-0.257731959,-1.333333333,1.88172043,-0.263852243,0
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,120,Alternative Dispute Resolution,0,5.357142857,7.01754386,5.084745763,7.936507937
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,123,Outsourcing/Offshoring,-8.606557377,-8.274231678,-0.261780105,1.049868766,-1.028277635
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,135,Mechanical or Industrial Engineering,-1.916932907,-1.319043693,-0.166666667,-0.41322314,-0.082034454
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,136,Photography,-3.361344538,0.862068966,-0.862068966,0,2.608695652
ke,Kenya,Sub-Saharan Africa ,Lower middle income,M,Professional scientific and technical activities,140,Graphic Design,0.487804878,6.435643564,0,-0.465116279,0
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",28,Entertainment,0.240963855,1.105651106,-0.121212121,0.97323601,0.595238095
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",33,Sports,0,8.606557377,0,1.388888889,-2.684563758
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",37,Museums & Institutions,0.900900901,-0.904977376,0.900900901,-1.754385965,-0.438596491
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",38,Fine Art,0.963081862,1.442307692,1.116427432,1.27388535,1.275917065
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",39,Performing Arts,3.125,-1.515151515,1.587301587,-3.03030303,-4.47761194
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",85,Libraries,0,-1.62601626,0.819672131,0,-0.78125
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",111,Arts & Crafts,0.78125,0.769230769,3.053435115,-0.740740741,-0.740740741
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",115,Music,1.363636364,0.921658986,2.816901408,3.255813953,0.446428571
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",124,"Health, Wellness & Fitness",-0.132538105,0.740740741,1.837270341,0.314465409,0.549450549
ke,Kenya,Sub-Saharan Africa ,Lower middle income,R,"Arts, entertainment and recreation ",127,Animation,6.481481481,3.50877193,0,1.538461538,0.735294118
kh,Cambodia,East Asia & Pacific,Lower middle income,B,Mining and quarrying,57,Oil & Energy,5.063291139,2.127659574,3.418803419,2.469135802,1.976284585
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,15,Pharmaceuticals,9.954751131,8.189655172,9.243697479,-1.984126984,-0.81300813
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,23,Food Production,-0.729927007,-0.735294118,-2.173913043,1.470588235,0
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,52,Aviation & Aerospace,0,-0.869565217,1.724137931,-6.666666667,0
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,53,Automotive,2.371541502,0.840336134,1.652892562,0.809716599,3.557312253
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,54,Chemicals,2.803738318,2.02020202,1,-6.730769231,-3
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,55,Machinery,14,1.851851852,3.703703704,1.785714286,5.357142857
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,60,Textiles,0,1.515151515,-5.714285714,-9.722222222,1.538461538
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,112,Electrical & Electronic Manufacturing,3.25203252,0,1.666666667,3.305785124,-1.550387597
kh,Cambodia,East Asia & Pacific,Lower middle income,C,Manufacturing,144,Renewables & Environment,-1.666666667,0,-6.451612903,1.851851852,7.407407407
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,4,Computer Software,1.291989664,1.052631579,0.777202073,-2.301790281,-2.525252525
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,6,Internet,-1.557632399,1.31147541,3.973509934,-0.319488818,0.62305296
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,8,Telecommunications,-1.615798923,-1.189730745,-0.449293967,-0.837628866,-0.712896954
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,35,Motion Pictures & Film,-3.773584906,7.692307692,-8.620689655,-3.636363636,-1.851851852
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,36,Broadcast Media,2.389078498,2.054794521,3.401360544,-1.628664495,-1.320132013
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,81,Newspapers,-7.03125,-4.87804878,-4.273504274,0,-1.739130435
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,82,Publishing,-2.53164557,8.219178082,0,-2.702702703,-2.739726027
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,96,Information Technology & Services,-0.424028269,-0.724637681,-2.467343977,0.510204082,-1.137171286
kh,Cambodia,East Asia & Pacific,Lower middle income,J,Information and communication,126,Media Production,-7.894736842,-7.339449541,-5.825242718,-5.714285714,0
kh,Cambodia,East Asia & Pacific,Lower middle income,K,Financial and insurance activities,41,Banking,2.602739726,2.065404475,1.196172249,2.384150437,0.322684737
kh,Cambodia,East Asia & Pacific,Lower middle income,K,Financial and insurance activities,42,Insurance,5.714285714,11.84834123,16.73469388,-0.967741935,1.547987616
kh,Cambodia,East Asia & Pacific,Lower middle income,K,Financial and insurance activities,43,Financial Services,5.607020965,2.151051625,1.226415094,0.695410292,1.039783002
kh,Cambodia,East Asia & Pacific,Lower middle income,K,Financial and insurance activities,46,Investment Management,-3.2,3.2,-3.759398496,-2.23880597,4.255319149
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,9,Law Practice,4.861111111,9.85915493,-6.535947712,4.054054054,0.628930818
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,10,Legal Services,3,-3.846153846,-0.961538462,-8.035714286,-2.830188679
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,11,Management Consulting,-1.379310345,4.316546763,-2.364864865,-0.99009901,-1.639344262
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,47,Accounting,-4.166666667,-1.384083045,-2.527075812,-1.119402985,1.831501832
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,50,Architecture & Planning,-0.980392157,1.941747573,0.943396226,-0.925925926,0
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,70,Research,2.325581395,-5.069124424,-5.140186916,-2.69058296,-4.845814978
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,80,Marketing & Advertising,3.308823529,3.947368421,5.118829982,1.590106007,1.546391753
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,86,Environmental Services,-1.19047619,0,2.53164557,13.75,3.157894737
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,97,Market Research,-1.666666667,-8.333333333,-8.928571429,-1.886792453,-1.923076923
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,99,Design,-3.289473684,0.675675676,0.675675676,0.649350649,-6.329113924
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,105,Professional Training & Coaching,0.473933649,4.411764706,5.769230769,1.818181818,1.321585903
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,108,Translation & Localization,-5.084745763,-1.851851852,-1.818181818,3.703703704,5.357142857
kh,Cambodia,East Asia & Pacific,Lower middle income,M,Professional scientific and technical activities,135,Mechanical or Industrial Engineering,-3.645833333,0.571428571,1.176470588,1.169590643,-0.552486188
kh,Cambodia,East Asia & Pacific,Lower middle income,R,"Arts, entertainment and recreation ",28,Entertainment,4.081632653,0,1.315789474,2.614379085,-4.575163399
kh,Cambodia,East Asia & Pacific,Lower middle income,R,"Arts, entertainment and recreation ",33,Sports,10.90909091,3.333333333,-6.557377049,9.259259259,-1.724137931
kh,Cambodia,East Asia & Pacific,Lower middle income,R,"Arts, entertainment and recreation ",111,Arts & Crafts,0,3.571428571,-5,1.724137931,6.557377049
kh,Cambodia,East Asia & Pacific,Lower middle income,R,"Arts, entertainment and recreation ",124,"Health, Wellness & Fitness",-1.538461538,-0.540540541,0.552486188,1.639344262,-1.047120419
kr,"Korea, Rep.",East Asia & Pacific,High income,B,Mining and quarrying,56,Mining & Metals,0.348229832,-0.761570006,0.119832235,-0.240818784,-0.481058328
kr,"Korea, Rep.",East Asia & Pacific,High income,B,Mining and quarrying,57,Oil & Energy,-8.373408769,-8.095930233,-6.161784793,-2.330674175,0.062597809
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,15,Pharmaceuticals,0.86324398,0.690448792,0.27739251,0,-0.834084761
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,23,Food Production,1.698113208,-0.378071834,-2.099236641,-1.691729323,-1.654411765
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,52,Aviation & Aerospace,0.655021834,-1.479915433,-2.448979592,0,4.572564612
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,53,Automotive,0.865239022,1.404949746,1.297458258,0.397531123,0.300393619
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,54,Chemicals,0.810462332,0.94113305,0.633713561,0.682471264,1.288386869
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,55,Machinery,0.335429769,-0.688764529,-0.303555941,-0.086021505,-0.679983
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,58,Shipbuilding,-2.877379371,-4.593721145,-5.632435057,-2.196118488,-1.609135738
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,60,Textiles,-5,-1.976284585,0.401606426,-1.984126984,0
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,61,Paper & Forest Products,-2.068965517,-0.71942446,0.724637681,3.676470588,-0.704225352
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,83,Printing,-5.755395683,2.290076336,4.580152672,0,-1.438848921
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,112,Electrical & Electronic Manufacturing,-1.014832162,-0.889591776,-0.319074683,-0.488631831,-0.546231006
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,117,Plastics,-1.111111111,-1.818181818,-0.228832952,0,-1.59453303
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,144,Renewables & Environment,1.901743265,1.442307692,4.444444444,1.361573374,2.987197724
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,145,"Glass, Ceramics & Concrete",-3.664921466,0.529100529,-3.092783505,-1.5625,-1.570680628
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,146,Packaging & Containers,2.358490566,4.306220096,2.764976959,0.881057269,1.746724891
kr,"Korea, Rep.",East Asia & Pacific,High income,C,Manufacturing,147,Industrial Automation,-0.691016782,-0.099304866,1.28968254,0.478927203,0.094517958
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,3,Computer Hardware,-3.54767184,-2.988505747,-13.88888889,0.258397933,-0.75
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,4,Computer Software,0.600165563,0.14507772,-1.116524564,0.099681021,1.350308642
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,5,Computer Networking,-1.25588697,-0.330033003,-2.5,-3.071672355,-1.899827288
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,6,Internet,2.743773744,4.836031548,2.854923286,3.193246467,1.091033072
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,7,Semiconductors,-0.819083202,-0.145623999,0.102130143,0.257621297,0.223526125
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,8,Telecommunications,-0.968783638,1.187214612,0.648765543,2.594171997,1.28998968
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,35,Motion Pictures & Film,2.095808383,-1.208459215,-3.374233129,1.302931596,0.319488818
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,36,Broadcast Media,1.070663812,1.096491228,0.440044004,-1.28342246,0.107181136
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,81,Newspapers,-2.941176471,0.611620795,-2.064896755,-0.911854103,-2.114803625
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,82,Publishing,-3.989361702,-4.249291785,-2.034883721,-0.295857988,0.882352941
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,96,Information Technology & Services,-0.790315212,-0.659494855,-0.383985015,-0.190423111,-0.067815001
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,103,Writing & Editing,-1.408450704,-5.479452055,-6.849315068,-5.333333333,-1.315789474
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,109,Computer Games,-0.427198291,-0.109569028,1.627486438,-0.447966919,-1.436205745
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,113,Online Media,0.709219858,-1.481481481,-0.71942446,1.351351351,0.653594771
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,118,Computer & Network Security,0.862068966,-1.566951567,0.143266476,-2.106741573,-0.140252454
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,119,Wireless,-3.255813953,-5.069124424,1.891252955,-2.672605791,1.573033708
kr,"Korea, Rep.",East Asia & Pacific,High income,J,Information and communication,126,Media Production,-5.658198614,0.123762376,-3.128911139,-3.400503778,0
kr,"Korea, Rep.",East Asia & Pacific,High income,K,Financial and insurance activities,41,Banking,1.131687243,0.790722193,-0.158898305,1.339764202,0.052714813
kr,"Korea, Rep.",East Asia & Pacific,High income,K,Financial and insurance activities,42,Insurance,0.208550574,-1.478352693,0.323974082,0.053590568,-0.579252238
kr,"Korea, Rep.",East Asia & Pacific,High income,K,Financial and insurance activities,43,Financial Services,1.288936627,1.411253845,2.93594306,2.56584537,1.07073329
kr,"Korea, Rep.",East Asia & Pacific,High income,K,Financial and insurance activities,45,Investment Banking,1.028806584,-0.103626943,-0.631578947,-1.043841336,0.62305296
kr,"Korea, Rep.",East Asia & Pacific,High income,K,Financial and insurance activities,46,Investment Management,7.187894073,5.93220339,5.160550459,2.918918919,2.21550856
kr,"Korea, Rep.",East Asia & Pacific,High income,K,Financial and insurance activities,106,Venture Capital & Private Equity,1.360544218,9.407665505,6.441717791,5.322128852,6.112469438
kr,"Korea, Rep.",East Asia & Pacific,High income,K,Financial and insurance activities,129,Capital Markets,-1.421800948,-3.225806452,0,-0.456621005,-1.333333333
kr,"Korea, Rep.",East Asia & Pacific,High income,M,Professional scientific and technical activities,9,Law Practice,5.838739574,3.425925926,2.145522388,1.585820896,0.54894785
kr,"Korea, Rep.",East Asia & Pacific,High income,M,Professional scientific and technical activities,10,Legal Services,1.420454545,-2.535211268,0.281690141,-0.549450549,-3.183023873
kr,"Korea, Rep.",East Asia & Pacific,High income,M,Professional scientific and technical activities,11,Management Consulting,-2.0695041,0.577081616,-1.505901506,0,1.37470542
kr,"Korea, Rep.",East Asia & Pacific,High income,M,Professional scientific and technical activities,12,Biotechnology,4.726890756,4.26296867,3.986220472,2.0657277,1.516503122
kr,"Korea, Rep.",East Asia & Pacific,High income,M,Professional scientific and technical activities,47,Accounting,1.087695445,1.537386443,1.333333333,1.671309192,1.354096141
kr,"Korea, Rep.",East Asia & Pacific,High income,M,Professional scientific and technical activities,50,Architecture & Planning,3.703703704,3.425774878,1.93236715,0.322061192,-0.947867299
kr,"Korea, Rep.",East Asia & Pacific,High income,M,Professional scientific and technical activities,70,Research,1.298370672,1.428571429,-0.155642023,0.438709677,0.050645733
